loss,accuracy,lr
0.9734241962432861,0.6899999976158142,0.0010000000474974513
0.11093967407941818,0.9866666793823242,0.0010000000474974513
0.031115036457777023,0.996666669845581,0.0010000000474974513
0.02497710846364498,0.9933333396911621,0.0010000000474974513
0.016291067004203796,1.0,0.0010000000474974513
0.010884532704949379,0.996666669845581,0.0010000000474974513
0.009861673228442669,1.0,0.0010000000474974513
0.007774251513183117,0.996666669845581,0.0010000000474974513
0.006912856828421354,0.996666669845581,0.0010000000474974513
0.00507029565051198,1.0,0.0010000000474974513
0.0033984435722231865,1.0,0.0010000000474974513
0.002648873021826148,1.0,0.0010000000474974513
0.002159005729481578,1.0,0.0010000000474974513
0.003297592978924513,1.0,0.0010000000474974513
0.002319364808499813,1.0,0.0010000000474974513
0.001740050152875483,1.0,0.0010000000474974513
0.002023444278165698,1.0,0.0010000000474974513
0.0013329919893294573,1.0,0.0010000000474974513
0.0019673409406095743,1.0,0.0010000000474974513
0.0014970701886340976,1.0,0.0010000000474974513
0.0019755985122174025,1.0,0.0010000000474974513
0.0008896340150386095,1.0,0.0010000000474974513
0.0014861335512250662,1.0,0.0010000000474974513
0.0013332004891708493,1.0,0.0010000000474974513
0.001600664691068232,1.0,0.0010000000474974513
0.0008250327664427459,1.0,0.0010000000474974513
0.001014498295262456,1.0,0.0010000000474974513
0.0008575877291150391,1.0,0.0010000000474974513
0.0005662147887051105,1.0,0.0010000000474974513
0.0006364704458974302,1.0,0.0010000000474974513
0.0005317270988598466,1.0,0.0010000000474974513
0.0006334052886813879,1.0,0.0010000000474974513
0.0005745211965404451,1.0,0.0010000000474974513
0.0007130206795409322,1.0,0.0010000000474974513
0.0005754128214903176,1.0,0.0010000000474974513
0.0008643552428111434,1.0,0.0010000000474974513
0.00048205992789007723,1.0,0.0010000000474974513
0.0003739707753993571,1.0,0.0010000000474974513
0.0006172267603687942,1.0,0.0010000000474974513
0.0005982993170619011,1.0,0.0010000000474974513
0.00046115866280160844,1.0,0.0010000000474974513
0.0004471399006433785,1.0,0.0010000000474974513
0.0004728641652036458,1.0,0.0010000000474974513
0.0006301678949967027,1.0,0.0010000000474974513
0.0004993072361685336,1.0,0.0010000000474974513
0.0004950991715304554,1.0,0.0010000000474974513
0.00043730149627663195,1.0,0.0010000000474974513
0.00035432452568784356,1.0,0.0010000000474974513
0.0005552988732233644,1.0,0.0010000000474974513
0.0004665397573262453,1.0,0.0010000000474974513
0.0006266883574426174,1.0,0.0010000000474974513
0.00028855493292212486,1.0,0.0010000000474974513
0.0012574605643749237,1.0,0.0010000000474974513
0.0006811735802330077,1.0,0.0010000000474974513
0.0011724942596629262,1.0,0.0010000000474974513
0.0003827791369985789,1.0,0.0010000000474974513
0.00037357115070335567,1.0,0.0010000000474974513
0.0007063598604872823,1.0,0.0010000000474974513
0.000613001873716712,1.0,0.0010000000474974513
0.0006794064538553357,1.0,0.0010000000474974513
0.0004521055961959064,1.0,0.0010000000474974513
0.0005853684851899743,1.0,0.0010000000474974513
0.0003937903675250709,1.0,0.0010000000474974513
0.00026989629259333014,1.0,0.0010000000474974513
0.00034174518077634275,1.0,0.0010000000474974513
0.0002722709032241255,1.0,0.0010000000474974513
0.00025724005536176264,1.0,0.0010000000474974513
0.00020467281865421683,1.0,0.0010000000474974513
0.00025083517539314926,1.0,0.0010000000474974513
0.0001892903383122757,1.0,0.0010000000474974513
0.00017332672723568976,1.0,0.0010000000474974513
0.0002462990232743323,1.0,0.0010000000474974513
0.00030602049082517624,1.0,0.0010000000474974513
0.0003425083414185792,1.0,0.0010000000474974513
0.0002858418447431177,1.0,0.0010000000474974513
0.0002338653866900131,1.0,0.0010000000474974513
0.0002579903812147677,1.0,0.0010000000474974513
0.0002196353889303282,1.0,0.0010000000474974513
0.0002601253509055823,1.0,0.0010000000474974513
0.0001865990343503654,1.0,0.0010000000474974513
0.0001795524003682658,1.0,0.0010000000474974513
0.0002603113534860313,1.0,0.0010000000474974513
0.00026008239365182817,1.0,0.0010000000474974513
0.00011324013030389324,1.0,0.0010000000474974513
0.0001648199831834063,1.0,0.0010000000474974513
0.00024298930657096207,1.0,0.0010000000474974513
0.00016480078920722008,1.0,0.0010000000474974513
0.00020568192121572793,1.0,0.0010000000474974513
0.00019602417887654155,1.0,0.0010000000474974513
0.0001390253019053489,1.0,0.0010000000474974513
0.0002729942789301276,1.0,0.0010000000474974513
0.00011163495219079778,1.0,0.0010000000474974513
0.00012133696145610884,1.0,0.0010000000474974513
0.00011108675244031474,1.0,0.0010000000474974513
0.00014853397442493588,1.0,0.0010000000474974513
0.000185738957952708,1.0,0.0010000000474974513
0.00015493888349737972,1.0,0.0010000000474974513
0.0001400963810738176,1.0,0.0010000000474974513
